OutputID	OutputName	OutputType	OutputTier	BuildingResourceTier	ConstructionTime	PlanetTypes	Factions	ResourceType	ProductionSteps	Ingredient1	Quantity1	Ingredient2	Quantity2	Ingredient3	Quantity3	Ingredient4	Quantity4	Ingredient5	Quantity5	Ingredient6	Quantity6	Ingredient7	Quantity7	Ingredient8	Quantity8
volcanic-obsidian-shell-tuber-farm-t5	Obsidian Shell Tuber Farm	BUILDING	5	1	40	Volcanic Planet	MUD;ONI;USTUR	Farm		Barrier Material	53	Cryogenic Catalyst	48	Energy Burst Controller	41	Energy Cells	39	Energy Modulator	34	Advanced Sensor Grid	28	Aerogel	23		
volcanic-pyroclast-energen-farm-t1	Pyroclast Energen Farm	BUILDING	1	1	90	Volcanic Planet	MUD;ONI;USTUR	Farm		Barrier Material	25	Cryogenic Catalyst	22	Energy Burst Controller	19										
volcanic-pyroclast-energen-farm-t2	Pyroclast Energen Farm	BUILDING	2	1	75	Volcanic Planet	MUD;ONI;USTUR	Farm		Barrier Material	30	Cryogenic Catalyst	27	Energy Burst Controller	23	Energy Cells	21								
volcanic-pyroclast-energen-farm-t3	Pyroclast Energen Farm	BUILDING	3	1	60	Volcanic Planet	MUD;ONI;USTUR	Farm		Barrier Material	36	Cryogenic Catalyst	33	Energy Burst Controller	28	Energy Cells	26	Energy Modulator	23						
volcanic-pyroclast-energen-farm-t4	Pyroclast Energen Farm	BUILDING	4	1	50	Volcanic Planet	MUD;ONI;USTUR	Farm		Barrier Material	44	Cryogenic Catalyst	40	Energy Burst Controller	34	Energy Cells	32	Energy Modulator	28	Advanced Sensor Grid	23				
volcanic-pyroclast-energen-farm-t5	Pyroclast Energen Farm	BUILDING	5	1	40	Volcanic Planet	MUD;ONI;USTUR	Farm		Barrier Material	53	Cryogenic Catalyst	48	Energy Burst Controller	41	Energy Cells	39	Energy Modulator	34	Advanced Sensor Grid	28	Aerogel	23		
terrestrial-central-hub-t1	Central Hub	BUILDING	1			Terrestrial Planet	MUD;ONI;USTUR	Infrastructure		Auto-Built															
terrestrial-central-hub-t2	Central Hub	BUILDING	2		135	Terrestrial Planet	MUD;ONI;USTUR	Infrastructure	1	Alloy Frame	30	Aluminum	25	Barrier Material	24	Bio Stabilizer	19								
terrestrial-central-hub-t3	Central Hub	BUILDING	3		180	Terrestrial Planet	MUD;ONI;USTUR	Infrastructure	1	Alloy Frame	36	Aluminum	30	Barrier Material	29	Bio Stabilizer	23	Aerogel	19						
terrestrial-central-hub-t4	Central Hub	BUILDING	4		270	Terrestrial Planet	MUD;ONI;USTUR	Infrastructure	1	Alloy Frame	44	Aluminum	36	Barrier Material	35	Bio Stabilizer	28	Aerogel	23	Adaptive Utility Core	17				
terrestrial-central-hub-t5	Central Hub	BUILDING	5		360	Terrestrial Planet	MUD;ONI;USTUR	Infrastructure	1	Alloy Frame	53	Aluminum	44	Barrier Material	42	Bio Stabilizer	34	Aerogel	28	Adaptive Utility Core	21	Capacity Control Core	21		
terrestrial-cultivation-hub-t1	Cultivation Hub	BUILDING	1			Terrestrial Planet	MUD;ONI;USTUR	Infrastructure		Auto-Built															
terrestrial-cultivation-hub-t2	Cultivation Hub	BUILDING	2		135	Terrestrial Planet	MUD;ONI;USTUR	Infrastructure	1	Alloy Frame	30	Aluminum	25	Barrier Material	24	Bio Stabilizer	19								
terrestrial-cultivation-hub-t3	Cultivation Hub	BUILDING	3		180	Terrestrial Planet	MUD;ONI;USTUR	Infrastructure	1	Alloy Frame	36	Aluminum	30	Barrier Material	29	Bio Stabilizer	23	Aerogel	19						
terrestrial-cultivation-hub-t4	Cultivation Hub	BUILDING	4		270	Terrestrial Planet	MUD;ONI;USTUR	Infrastructure	1	Alloy Frame	44	Aluminum	36	Barrier Material	35	Bio Stabilizer	28	Aerogel	23	Adaptive Utility Core	17				
terrestrial-cultivation-hub-t5	Cultivation Hub	BUILDING	5		360	Terrestrial Planet	MUD;ONI;USTUR	Infrastructure	1	Alloy Frame	53	Aluminum	44	Barrier Material	42	Bio Stabilizer	34	Aerogel	28	Adaptive Utility Core	21	Capacity Control Core	21		
terrestrial-processing-hub-t1	Processing Hub	BUILDING	1		90	Terrestrial Planet	MUD;ONI;USTUR	Infrastructure	1	Arco	25	Biomass	20	Carbon	15										
terrestrial-processing-hub-t2	Processing Hub	BUILDING	2		135	Terrestrial Planet	MUD;ONI;USTUR	Infrastructure	1	Alloy Frame	24	Aluminum	21	Barrier Material	18	Bio Stabilizer	15								
terrestrial-processing-hub-t3	Processing Hub	BUILDING	3		180	Terrestrial Planet	MUD;ONI;USTUR	Infrastructure	1	Alloy Frame	29	Aluminum	26	Barrier Material	22	Bio Stabilizer	18	Aerogel	19						
terrestrial-processing-hub-t4	Processing Hub	BUILDING	4		270	Terrestrial Planet	MUD;ONI;USTUR	Infrastructure	1	Alloy Frame	35	Aluminum	32	Barrier Material	27	Bio Stabilizer	22	Aerogel	23	Adaptive Utility Core	17				
terrestrial-processing-hub-t5	Processing Hub	BUILDING	5		360	Terrestrial Planet	MUD;ONI;USTUR	Infrastructure	1	Alloy Frame	42	Aluminum	39	Barrier Material	33	Bio Stabilizer	27	Aerogel	28	Adaptive Utility Core	21	Capacity Control Core	21		
terrestrial-extraction-hub-t1	Extraction Hub	BUILDING	1		90	Terrestrial Planet	MUD;ONI;USTUR	Infrastructure	1	Arco	25	Biomass	20	Carbon	15										
terrestrial-extraction-hub-t2	Extraction Hub	BUILDING	2		135	Terrestrial Planet	MUD;ONI;USTUR	Infrastructure	1	Alloy Frame	24	Aluminum	21	Barrier Material	18	Bio Stabilizer	15								
terrestrial-extraction-hub-t3	Extraction Hub	BUILDING	3		180	Terrestrial Planet	MUD;ONI;USTUR	Infrastructure	1	Alloy Frame	29	Aluminum	26	Barrier Material	22	Bio Stabilizer	18	Aerogel	19						
terrestrial-extraction-hub-t4	Extraction Hub	BUILDING	4		270	Terrestrial Planet	MUD;ONI;USTUR	Infrastructure	1	Alloy Frame	35	Aluminum	32	Barrier Material	27	Bio Stabilizer	22	Aerogel	23	Adaptive Utility Core	17				
terrestrial-extraction-hub-t5	Extraction Hub	BUILDING	5		360	Terrestrial Planet	MUD;ONI;USTUR	Infrastructure	1	Alloy Frame	42	Aluminum	39	Barrier Material	33	Bio Stabilizer	27	Aerogel	28	Adaptive Utility Core	21	Capacity Control Core	21		
terrestrial-storage-hub-t1	Storage Hub	BUILDING	1		90	Terrestrial Planet	MUD;ONI;USTUR	Infrastructure	1	Arco	25	Biomass	20	Carbon	15										
terrestrial-storage-hub-t2	Storage Hub	BUILDING	2		135	Terrestrial Planet	MUD;ONI;USTUR	Infrastructure	1	Alloy Frame	24	Aluminum	21	Barrier Material	18	Bio Stabilizer	15								
terrestrial-storage-hub-t3	Storage Hub	BUILDING	3		180	Terrestrial Planet	MUD;ONI;USTUR	Infrastructure	1	Alloy Frame	29	Aluminum	26	Barrier Material	22	Bio Stabilizer	18	Aerogel	19						
terrestrial-storage-hub-t4	Storage Hub	BUILDING	4		270	Terrestrial Planet	MUD;ONI;USTUR	Infrastructure	1	Alloy Frame	35	Aluminum	32	Barrier Material	27	Bio Stabilizer	22	Aerogel	23	Adaptive Utility Core	17				
terrestrial-storage-hub-t5	Storage Hub	BUILDING	5		360	Terrestrial Planet	MUD;ONI;USTUR	Infrastructure	1	Alloy Frame	42	Aluminum	39	Barrier Material	33	Bio Stabilizer	27	Aerogel	28	Adaptive Utility Core	21	Capacity Control Core	21		
terrestrial-farm-hub-t1	Farm Hub	BUILDING	1		90	Terrestrial Planet	MUD;ONI;USTUR	Infrastructure	1	Arco	25	Biomass	20	Carbon	15										
terrestrial-farm-hub-t2	Farm Hub	BUILDING	2		135	Terrestrial Planet	MUD;ONI;USTUR	Infrastructure	1	Alloy Frame	24	Aluminum	21	Barrier Material	18	Bio Stabilizer	15								
terrestrial-farm-hub-t3	Farm Hub	BUILDING	3		180	Terrestrial Planet	MUD;ONI;USTUR	Infrastructure	1	Alloy Frame	29	Aluminum	26	Barrier Material	22	Bio Stabilizer	18	Aerogel	19						
terrestrial-farm-hub-t4	Farm Hub	BUILDING	4		270	Terrestrial Planet	MUD;ONI;USTUR	Infrastructure	1	Alloy Frame	35	Aluminum	32	Barrier Material	27	Bio Stabilizer	22	Aerogel	23	Adaptive Utility Core	17				
terrestrial-farm-hub-t5	Farm Hub	BUILDING	5		360	Terrestrial Planet	MUD;ONI;USTUR	Infrastructure	1	Alloy Frame	42	Aluminum	39	Barrier Material	33	Bio Stabilizer	27	Aerogel	28	Adaptive Utility Core	21	Capacity Control Core	21		
terrestrial-power-plant-t1	Power Plant	BUILDING	1		90	Terrestrial Planet	MUD;ONI;USTUR	Infrastructure	1	Arco	25	Biomass	20	Carbon	15										
terrestrial-power-plant-t2	Power Plant	BUILDING	2		135	Terrestrial Planet	MUD;ONI;USTUR	Infrastructure	1	Alloy Frame	24	Aluminum	21	Barrier Material	18	Bio Stabilizer	15								
terrestrial-power-plant-t3	Power Plant	BUILDING	3		180	Terrestrial Planet	MUD;ONI;USTUR	Infrastructure	1	Alloy Frame	29	Aluminum	26	Barrier Material	22	Bio Stabilizer	18	Aerogel	19						
terrestrial-power-plant-t4	Power Plant	BUILDING	4		270	Terrestrial Planet	MUD;ONI;USTUR	Infrastructure	1	Alloy Frame	35	Aluminum	32	Barrier Material	27	Bio Stabilizer	22	Aerogel	23	Adaptive Utility Core	17				
terrestrial-power-plant-t5	Power Plant	BUILDING	5		360	Terrestrial Planet	MUD;ONI;USTUR	Infrastructure	1	Alloy Frame	42	Aluminum	39	Barrier Material	33	Bio Stabilizer	27	Aerogel	28	Adaptive Utility Core	21	Capacity Control Core	21		
terrestrial-crew-quarters-t1	Crew Quarters	BUILDING	1		90	Terrestrial Planet	MUD;ONI;USTUR	Infrastructure	1	Arco	25	Biomass	20	Carbon	15										
terrestrial-crew-quarters-t2	Crew Quarters	BUILDING	2		135	Terrestrial Planet	MUD;ONI;USTUR	Infrastructure	1	Alloy Frame	24	Aluminum	21	Barrier Material	18	Bio Stabilizer	15								
terrestrial-crew-quarters-t3	Crew Quarters	BUILDING	3		180	Terrestrial Planet	MUD;ONI;USTUR	Infrastructure	1	Alloy Frame	29	Aluminum	26	Barrier Material	22	Bio Stabilizer	18	Aerogel	19						
terrestrial-crew-quarters-t4	Crew Quarters	BUILDING	4		270	Terrestrial Planet	MUD;ONI;USTUR	Infrastructure	1	Alloy Frame	35	Aluminum	32	Barrier Material	27	Bio Stabilizer	22	Aerogel	23	Adaptive Utility Core	17				
terrestrial-crew-quarters-t5	Crew Quarters	BUILDING	5		360	Terrestrial Planet	MUD;ONI;USTUR	Infrastructure	1	Alloy Frame	42	Aluminum	39	Barrier Material	33	Bio Stabilizer	27	Aerogel	28	Adaptive Utility Core	21	Capacity Control Core	21		
terrestrial-iron-processor-t1	Iron Processor	BUILDING	1	1	60	Terrestrial Planet	MUD;ONI;USTUR	Processing	1	Arco	25	Biomass	20	Carbon	15										
terrestrial-iron-processor-t2	Iron Processor	BUILDING	2	1	45	Terrestrial Planet	MUD;ONI;USTUR	Processing	1	Arco	30	Biomass	24	Carbon	18	Alloy Frame	21								
terrestrial-iron-processor-t3	Iron Processor	BUILDING	3	1	30	Terrestrial Planet	MUD;ONI;USTUR	Processing	1	Arco	36	Biomass	29	Carbon	22	Alloy Frame	26	Barrier Material	23						
terrestrial-iron-processor-t4	Iron Processor	BUILDING	4	1	25	Terrestrial Planet	MUD;ONI;USTUR	Processing	1	Arco	44	Biomass	35	Carbon	27	Alloy Frame	32	Barrier Material	28	Aerogel	21				
terrestrial-iron-processor-t5	Iron Processor	BUILDING	5	1	20	Terrestrial Planet	MUD;ONI;USTUR	Processing	1	Arco	53	Biomass	42	Carbon	33	Alloy Frame	39	Barrier Material	34	Aerogel	26	Aluminum	25		
terrestrial-aluminum-processor-t1	Aluminum Processor	BUILDING	1	2	60	Terrestrial Planet	MUD;ONI;USTUR	Processing	1	Arco	25	Biomass	20	Carbon	15										
terrestrial-aluminum-processor-t2	Aluminum Processor	BUILDING	2	2	45	Terrestrial Planet	MUD;ONI;USTUR	Processing	1	Arco	30	Biomass	24	Carbon	18	Alloy Frame	21								
terrestrial-aluminum-processor-t3	Aluminum Processor	BUILDING	3	2	30	Terrestrial Planet	MUD;ONI;USTUR	Processing	1	Arco	36	Biomass	29	Carbon	22	Alloy Frame	26	Aluminum	21						
terrestrial-aluminum-processor-t4	Aluminum Processor	BUILDING	4	2	25	Terrestrial Planet	MUD;ONI;USTUR	Processing	1	Arco	44	Biomass	35	Carbon	27	Alloy Frame	32	Aluminum	26	Aerogel	21				
terrestrial-aluminum-processor-t5	Aluminum Processor	BUILDING	5	2	20	Terrestrial Planet	MUD;ONI;USTUR	Processing	1	Arco	53	Biomass	42	Carbon	33	Alloy Frame	39	Aluminum	32	Aerogel	26	Barrier Material	27		
terrestrial-arco-extractor-t1	Arco Extractor	BUILDING	1	1	90	Terrestrial Planet	MUD;ONI;USTUR	Extraction		Alloy Frame	25	Barrier Material	22	Iron	19										
terrestrial-arco-extractor-t2	Arco Extractor	BUILDING	2	1	75	Terrestrial Planet	MUD;ONI;USTUR	Extraction		Alloy Frame	30	Barrier Material	27	Iron	23	Core Stabilizer	21								
terrestrial-arco-extractor-t3	Arco Extractor	BUILDING	3	1	60	Terrestrial Planet	MUD;ONI;USTUR	Extraction		Alloy Frame	36	Barrier Material	33	Iron	28	Core Stabilizer	26	Cryogenic Catalyst	23						
terrestrial-arco-extractor-t4	Arco Extractor	BUILDING	4	1	50	Terrestrial Planet	MUD;ONI;USTUR	Extraction		Alloy Frame	44	Barrier Material	40	Iron	34	Core Stabilizer	32	Cryogenic Catalyst	28	Aerogel	21				
terrestrial-arco-extractor-t5	Arco Extractor	BUILDING	5	1	40	Terrestrial Planet	MUD;ONI;USTUR	Extraction		Alloy Frame	53	Barrier Material	48	Iron	41	Core Stabilizer	39	Cryogenic Catalyst	34	Aerogel	26	Aluminum	25		
terrestrial-biomass-extractor-t1	Biomass Extractor	BUILDING	1	1	90	Terrestrial Planet	MUD;ONI;USTUR	Extraction		Alloy Frame	25	Barrier Material	22	Iron	19										
terrestrial-biomass-extractor-t2	Biomass Extractor	BUILDING	2	1	75	Terrestrial Planet	MUD;ONI;USTUR	Extraction		Alloy Frame	30	Barrier Material	27	Iron	23	Core Stabilizer	21								
terrestrial-biomass-extractor-t3	Biomass Extractor	BUILDING	3	1	60	Terrestrial Planet	MUD;ONI;USTUR	Extraction		Alloy Frame	36	Barrier Material	33	Iron	28	Core Stabilizer	26	Cryogenic Catalyst	23						
terrestrial-biomass-extractor-t4	Biomass Extractor	BUILDING	4	1	50	Terrestrial Planet	MUD;ONI;USTUR	Extraction		Alloy Frame	44	Barrier Material	40	Iron	34	Core Stabilizer	32	Cryogenic Catalyst	28	Aerogel	21				
terrestrial-biomass-extractor-t5	Biomass Extractor	BUILDING	5	1	40	Terrestrial Planet	MUD;ONI;USTUR	Extraction		Alloy Frame	53	Barrier Material	48	Iron	41	Core Stabilizer	39	Cryogenic Catalyst	34	Aerogel	26	Aluminum	25		
terrestrial-carbon-extractor-t1	Carbon Extractor	BUILDING	1	1	90	Terrestrial Planet	MUD;ONI;USTUR	Extraction		Alloy Frame	25	Barrier Material	22	Iron	19										
terrestrial-carbon-extractor-t2	Carbon Extractor	BUILDING	2	1	75	Terrestrial Planet	MUD;ONI;USTUR	Extraction		Alloy Frame	30	Barrier Material	27	Iron	23	Core Stabilizer	21								
terrestrial-carbon-extractor-t3	Carbon Extractor	BUILDING	3	1	60	Terrestrial Planet	MUD;ONI;USTUR	Extraction		Alloy Frame	36	Barrier Material	33	Iron	28	Core Stabilizer	26	Cryogenic Catalyst	23						
terrestrial-carbon-extractor-t4	Carbon Extractor	BUILDING	4	1	50	Terrestrial Planet	MUD;ONI;USTUR	Extraction		Alloy Frame	44	Barrier Material	40	Iron	34	Core Stabilizer	32	Cryogenic Catalyst	28	Aerogel	21				
terrestrial-carbon-extractor-t5	Carbon Extractor	BUILDING	5	1	40	Terrestrial Planet	MUD;ONI;USTUR	Extraction		Alloy Frame	53	Barrier Material	48	Iron	41	Core Stabilizer	39	Cryogenic Catalyst	34	Aerogel	26	Aluminum	25		
terrestrial-hydrogen-extractor-t1	Hydrogen Extractor	BUILDING	1	1	90	Terrestrial Planet	MUD;ONI;USTUR	Extraction		Alloy Frame	25	Barrier Material	22	Iron	19										
terrestrial-hydrogen-extractor-t2	Hydrogen Extractor	BUILDING	2	1	75	Terrestrial Planet	MUD;ONI;USTUR	Extraction		Alloy Frame	30	Barrier Material	27	Iron	23	Core Stabilizer	21								
terrestrial-hydrogen-extractor-t3	Hydrogen Extractor	BUILDING	3	1	60	Terrestrial Planet	MUD;ONI;USTUR	Extraction		Alloy Frame	36	Barrier Material	33	Iron	28	Core Stabilizer	26	Cryogenic Catalyst	23						
terrestrial-hydrogen-extractor-t4	Hydrogen Extractor	BUILDING	4	1	50	Terrestrial Planet	MUD;ONI;USTUR	Extraction		Alloy Frame	44	Barrier Material	40	Iron	34	Core Stabilizer	32	Cryogenic Catalyst	28	Aerogel	21				
terrestrial-hydrogen-extractor-t5	Hydrogen Extractor	BUILDING	5	1	40	Terrestrial Planet	MUD;ONI;USTUR	Extraction		Alloy Frame	53	Barrier Material	48	Iron	41	Core Stabilizer	39	Cryogenic Catalyst	34	Aerogel	26	Aluminum	25		
terrestrial-iron-ore-extractor-t1	Iron Ore Extractor	BUILDING	1	1	90	Terrestrial Planet	MUD;ONI;USTUR	Extraction		Alloy Frame	25	Barrier Material	22	Iron	19										
terrestrial-iron-ore-extractor-t2	Iron Ore Extractor	BUILDING	2	1	75	Terrestrial Planet	MUD;ONI;USTUR	Extraction		Alloy Frame	30	Barrier Material	27	Iron	23	Core Stabilizer	21								
terrestrial-iron-ore-extractor-t3	Iron Ore Extractor	BUILDING	3	1	60	Terrestrial Planet	MUD;ONI;USTUR	Extraction		Alloy Frame	36	Barrier Material	33	Iron	28	Core Stabilizer	26	Cryogenic Catalyst	23						
terrestrial-iron-ore-extractor-t4	Iron Ore Extractor	BUILDING	4	1	50	Terrestrial Planet	MUD;ONI;USTUR	Extraction		Alloy Frame	44	Barrier Material	40	Iron	34	Core Stabilizer	32	Cryogenic Catalyst	28	Aerogel	21				
terrestrial-iron-ore-extractor-t5	Iron Ore Extractor	BUILDING	5	1	40	Terrestrial Planet	MUD;ONI;USTUR	Extraction		Alloy Frame	53	Barrier Material	48	Iron	41	Core Stabilizer	39	Cryogenic Catalyst	34	Aerogel	26	Aluminum	25		
terrestrial-krypton-extractor-t1	Krypton Extractor	BUILDING	1	1	90	Terrestrial Planet	MUD;ONI;USTUR	Extraction		Alloy Frame	25	Barrier Material	22	Iron	19										
terrestrial-krypton-extractor-t2	Krypton Extractor	BUILDING	2	1	75	Terrestrial Planet	MUD;ONI;USTUR	Extraction		Alloy Frame	30	Barrier Material	27	Iron	23	Core Stabilizer	21								
terrestrial-krypton-extractor-t3	Krypton Extractor	BUILDING	3	1	60	Terrestrial Planet	MUD;ONI;USTUR	Extraction		Alloy Frame	36	Barrier Material	33	Iron	28	Core Stabilizer	26	Cryogenic Catalyst	23						
terrestrial-krypton-extractor-t4	Krypton Extractor	BUILDING	4	1	50	Terrestrial Planet	MUD;ONI;USTUR	Extraction		Alloy Frame	44	Barrier Material	40	Iron	34	Core Stabilizer	32	Cryogenic Catalyst	28	Aerogel	21				
terrestrial-krypton-extractor-t5	Krypton Extractor	BUILDING	5	1	40	Terrestrial Planet	MUD;ONI;USTUR	Extraction		Alloy Frame	53	Barrier Material	48	Iron	41	Core Stabilizer	39	Cryogenic Catalyst	34	Aerogel	26	Aluminum	25		
terrestrial-neodymium-extractor-t1	Neodymium Extractor	BUILDING	1	1	90	Terrestrial Planet	MUD;ONI;USTUR	Extraction		Alloy Frame	25	Barrier Material	22	Iron	19										
terrestrial-neodymium-extractor-t2	Neodymium Extractor	BUILDING	2	1	75	Terrestrial Planet	MUD;ONI;USTUR	Extraction		Alloy Frame	30	Barrier Material	27	Iron	23	Core Stabilizer	21								
terrestrial-neodymium-extractor-t3	Neodymium Extractor	BUILDING	3	1	60	Terrestrial Planet	MUD;ONI;USTUR	Extraction		Alloy Frame	36	Barrier Material	33	Iron	28	Core Stabilizer	26	Cryogenic Catalyst	23						
terrestrial-neodymium-extractor-t4	Neodymium Extractor	BUILDING	4	1	50	Terrestrial Planet	MUD;ONI;USTUR	Extraction		Alloy Frame	44	Barrier Material	40	Iron	34	Core Stabilizer	32	Cryogenic Catalyst	28	Aerogel	21				
terrestrial-neodymium-extractor-t5	Neodymium Extractor	BUILDING	5	1	40	Terrestrial Planet	MUD;ONI;USTUR	Extraction		Alloy Frame	53	Barrier Material	48	Iron	41	Core Stabilizer	39	Cryogenic Catalyst	34	Aerogel	26	Aluminum	25		
terrestrial-nitrogen-extractor-t1	Nitrogen Extractor	BUILDING	1	1	90	Terrestrial Planet	MUD;ONI;USTUR	Extraction		Alloy Frame	25	Barrier Material	22	Iron	19										
terrestrial-nitrogen-extractor-t2	Nitrogen Extractor	BUILDING	2	1	75	Terrestrial Planet	MUD;ONI;USTUR	Extraction		Alloy Frame	30	Barrier Material	27	Iron	23	Core Stabilizer	21								
terrestrial-nitrogen-extractor-t3	Nitrogen Extractor	BUILDING	3	1	60	Terrestrial Planet	MUD;ONI;USTUR	Extraction		Alloy Frame	36	Barrier Material	33	Iron	28	Core Stabilizer	26	Cryogenic Catalyst	23						
terrestrial-nitrogen-extractor-t4	Nitrogen Extractor	BUILDING	4	1	50	Terrestrial Planet	MUD;ONI;USTUR	Extraction		Alloy Frame	44	Barrier Material	40	Iron	34	Core Stabilizer	32	Cryogenic Catalyst	28	Aerogel	21				
terrestrial-nitrogen-extractor-t5	Nitrogen Extractor	BUILDING	5	1	40	Terrestrial Planet	MUD;ONI;USTUR	Extraction		Alloy Frame	53	Barrier Material	48	Iron	41	Core Stabilizer	39	Cryogenic Catalyst	34	Aerogel	26	Aluminum	25		
terrestrial-silica-extractor-t1	Silica Extractor	BUILDING	1	1	90	Terrestrial Planet	MUD;ONI;USTUR	Extraction		Alloy Frame	25	Barrier Material	22	Iron	19										
terrestrial-silica-extractor-t2	Silica Extractor	BUILDING	2	1	75	Terrestrial Planet	MUD;ONI;USTUR	Extraction		Alloy Frame	30	Barrier Material	27	Iron	23	Core Stabilizer	21								
terrestrial-silica-extractor-t3	Silica Extractor	BUILDING	3	1	60	Terrestrial Planet	MUD;ONI;USTUR	Extraction		Alloy Frame	36	Barrier Material	33	Iron	28	Core Stabilizer	26	Cryogenic Catalyst	23						
terrestrial-silica-extractor-t4	Silica Extractor	BUILDING	4	1	50	Terrestrial Planet	MUD;ONI;USTUR	Extraction		Alloy Frame	44	Barrier Material	40	Iron	34	Core Stabilizer	32	Cryogenic Catalyst	28	Aerogel	21				
terrestrial-silica-extractor-t5	Silica Extractor	BUILDING	5	1	40	Terrestrial Planet	MUD;ONI;USTUR	Extraction		Alloy Frame	53	Barrier Material	48	Iron	41	Core Stabilizer	39	Cryogenic Catalyst	34	Aerogel	26	Aluminum	25		
terrestrial-thermoplastic-resin-extractor-t1	Thermoplastic Resin Extractor	BUILDING	1	1	90	Terrestrial Planet	MUD;ONI;USTUR	Extraction		Alloy Frame	25	Barrier Material	22	Iron	19										
terrestrial-thermoplastic-resin-extractor-t2	Thermoplastic Resin Extractor	BUILDING	2	1	75	Terrestrial Planet	MUD;ONI;USTUR	Extraction		Alloy Frame	30	Barrier Material	27	Iron	23	Core Stabilizer	21								
terrestrial-thermoplastic-resin-extractor-t3	Thermoplastic Resin Extractor	BUILDING	3	1	60	Terrestrial Planet	MUD;ONI;USTUR	Extraction		Alloy Frame	36	Barrier Material	33	Iron	28	Core Stabilizer	26	Cryogenic Catalyst	23						
terrestrial-thermoplastic-resin-extractor-t4	Thermoplastic Resin Extractor	BUILDING	4	1	50	Terrestrial Planet	MUD;ONI;USTUR	Extraction		Alloy Frame	44	Barrier Material	40	Iron	34	Core Stabilizer	32	Cryogenic Catalyst	28	Aerogel	21				
terrestrial-thermoplastic-resin-extractor-t5	Thermoplastic Resin Extractor	BUILDING	5	1	40	Terrestrial Planet	MUD;ONI;USTUR	Extraction		Alloy Frame	53	Barrier Material	48	Iron	41	Core Stabilizer	39	Cryogenic Catalyst	34	Aerogel	26	Aluminum	25		
terrestrial-aluminum-ore-extractor-t1	Aluminum Ore Extractor	BUILDING	1	2	90	Terrestrial Planet	MUD;ONI;USTUR	Extraction		Alloy Frame	25	Aluminum	20	Barrier Material	19										
